const,S.No.,Kilometers_Driven,Mileage,Engine,Power,Seats,Ageofcar,Kilometers_Driven_log,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Brand_Class_Low
1,3225,60908,15.6,1497,116.3,5,9,11.017119807960622,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,4313,35000,20.51,998,67,5,5,10.46310334047155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1632,27076,13.8,1299,70,5,15,10.206403005628498,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1767,28470,18.6,1197,81.83,5,5,10.256606180272085,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,4703,41210,18,1198,86.7,5,7,10.626436224332863,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3989,70000,25.83,1498,99,5,5,11.156250521031497,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,497,29000,17.3,993,60,5,17,10.275051108968613,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,5054,42150,27.62,793,47,5,6,10.648989963430001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1031,80000,11.25,1995,150,5,9,11.289781913656018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3718,77445,22.07,1199,73.9,5,8,11.25732328598186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3422,80931,17.92,1086,62.1,5,13,11.301352218770758,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1450,49000,17.5,1298,85.8,5,9,10.799575577092764,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,25,51920,16.8,1497,116.3,5,9,10.857459351377974,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1140,69000,11.36,2755,171.5,7,5,11.141861783579397,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3742,24571,14,796,35,5,4,10.1093221647277,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1590,27030,17.8,1497,117.3,5,6,10.204702639270494,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,5136,18491,24.07,998,67.1,5,4,9.825039406206988,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4494,44846,14.6,1368,88.7,5,6,10.710989677333476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1,439,40000,17.7,1497,78,5,13,10.596634733096073,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,2895,71558,20,1399,68.05,5,9,11.178263588657462,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5355,69972,13.5,1799,130,5,13,11.155850441010156,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3963,104000,13.7,1468,85.8,5,20,11.55214617812351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1,2930,123880,23.08,1461,63.1,5,10,11.727068634087141,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3057,71491,23.08,1461,63.12,5,8,11.177326846633413,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3236,70000,14.21,2143,203,5,10,11.156250521031497,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4468,29000,18,1198,86.7,5,7,10.275051108968613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,2985,46727,22.77,1498,98.59,5,5,10.752077435046024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4071,41000,19.4,1198,86.8,5,8,10.621327345686446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1129,38000,24.52,1248,88.5,7,3,10.545341438708524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3894,250000,12.8,2494,102,7,11,12.429216196844385,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,4161,13008,20.51,998,67.04,5,6,9.473319831787592,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,197,50000,25.8,1498,98.6,5,8,10.819778284410283,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,627,67407,21.27,1396,88.76,5,7,11.11850414907434,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,656,47000,21.9,1396,90,5,12,10.757902880692196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4320,83010,17.2,1968,138.1,5,10,11.326716361449082,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,4328,41075,28.4,1248,74,5,2,10.623154942905467,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5435,71000,25.1,1498,98.6,5,7,11.170435156023453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,335,35000,19.7,796,46.3,5,12,10.46310334047155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3489,19828,17.85,2967,300,4,8,9.894850359140463,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3691,13436,18.9,1197,82,5,5,9.505692950732184,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,5345,50129,19.67,1582,126.2,5,4,10.822354961923732,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4796,41000,14.4,1598,103.6,5,8,10.621327345686446,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,490,78000,12,2354,187.4,5,17,11.26446410567173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3990,61000,23.4,1248,74,5,7,11.018629143155449,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4704,20000,14,2987,165,5,6,9.903487552536127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2112,83950,19.67,1582,126.2,5,6,11.337976662505689,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3858,43152,20.73,1373,91.1,5,5,10.67248404537951,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,32,72000,11.18,2696,184,7,8,11.184421397998193,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,4097,40310,18.6,1197,81.83,5,5,10.604354856111213,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,5872,21248,24.3,1248,88.5,5,4,9.964018052276161,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,3442,13460,18.6,1197,81.86,5,5,9.507477603198721,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1479,42527,20.4,1197,81.8,5,4,10.657894447316275,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,2962,51001,16.09,1995,184,5,9,10.839600519357367,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,2361,47003,20.36,1197,78.9,5,7,10.757966708442398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,5869,37000,18.9,998,67.1,5,10,10.518673191626359,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1,1748,74755,19.6,1461,108.45,5,8,11.221971378648028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,2472,38852,21.4,1197,83.1,5,3,10.567514834522221,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3921,32400,20.14,1498,88.8,5,7,10.385913701780419,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3526,74000,16.07,1995,181,5,10,11.211820372186306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1434,36000,26,1498,98.6,5,7,10.491274217438248,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,3300,17000,26.1,1498,99,5,3,9.740968623038354,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,171,60000,20.36,1197,78.9,5,8,11.002099841204238,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,550,69690,17.7,1497,78,5,12,11.151812114432564,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,3104,41300,17.8,1248,74,5,8,10.628617778949124,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,4505,18776,17.8,1198,86.7,5,7,9.84033473753086,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3152,67000,19.01,1461,108.45,5,8,11.112447898373103,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4628,72000,16.25,1198,73.9,5,11,11.184421397998193,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,687,53293,13.14,1798,160,5,11,10.883560269446573,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2887,39000,18.6,1197,81.83,5,6,10.571316925111784,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,5526,30000,22.7,1498,89.84,5,4,10.308952660644293,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1863,19543,18.12,1995,190,5,4,9.880372445030076,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4488,38000,14.84,2143,170,5,9,10.545341438708524,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2153,14470,19.71,2143,201.15,5,4,9.57983281962553,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,4178,95000,22.32,1582,126.32,5,7,11.461632170582678,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,5064,31826,22.7,1498,89.84,5,5,10.368038844770131,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,2154,52108,19.01,1461,108.45,5,7,10.861073766817457,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,5093,85000,23.9,1582,126.2,5,6,11.350406535472453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2772,61600,17.1,1591,121.3,5,10,11.028417149521609,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1586,65060,21.1,814,55.2,5,8,11.083065200027342,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2359,150000,14.95,2489,93.7,9,5,11.918390573078392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,361,83000,23.08,1461,63.1,5,10,11.326595886778733,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2468,66000,17,1497,118,5,9,11.097410021008564,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,4529,56838,16.8,1497,118,5,7,10.947960395103587,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,5810,30000,25.1,1498,98.6,5,6,10.308952660644293,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,5324,59261,24,1186,73.97,5,6,10.989706695774245,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4285,62489,17,1197,80,5,11,11.042745820234675,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1077,34688,24.3,1248,88.5,5,2,10.45414908479932,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,4631,85000,15.3,1596,101,5,11,11.350406535472453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,3571,65000,17,1497,118,5,10,11.082142548877776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1795,38143,22.9,1248,74,5,5,10.549097533638411,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,2437,75000,24.6,1193,55.23,5,6,11.225243392518447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1816,27339,18.6,1197,81.83,5,2,10.216069533164237,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,1224,70000,17.3,993,60,5,22,11.156250521031497,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1,1929,70000,17.11,1968,174.33,5,7,11.156250521031497,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2067,56230,17.5,1298,85.8,5,13,10.93720570128625,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,2056,29966,16.77,2993,261.49,5,6,10.30781868460309,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,4020,115195,25.2,1248,74,5,8,11.65438162352422,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,1519,28226,28.4,1248,73.75,5,4,10.247998817973954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,333,79152,18.5,1197,82.85,5,10,11.27912533346749,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,661,64000,24,1120,70,5,7,11.066638362341811,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4024,68598,19.01,1461,108.45,5,7,11.136018658770022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1150,56073,13.7,1798,157.75,5,6,10.934409692234286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,2743,76000,16,2179,140,7,6,11.238488619268468,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,2927,30000,23.1,998,67.04,5,5,10.308952660644293,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1,3514,4500,18,1497,117.3,5,3,8.411832675758411,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,3326,52324,28.09,1248,88.5,5,6,10.865210435808118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3707,80000,24.2,1498,98.6,7,7,11.289781913656018,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,5803,100000,11.3,2987,254.8,7,8,11.512925464970227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1289,66339,25.1,1498,98.6,5,6,11.102533238525508,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1,3006,16039,17.1,1956,170,5,3,9.68277853533738,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,4858,14000,18.25,1968,187.74,5,4,9.546812608597397,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2665,46805,24.07,998,67.1,5,3,10.753745313805846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,1557,33000,26,1498,98.6,5,6,10.404262840448617,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1409,148000,23.4,1248,74,5,4,11.904967552746253,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,5213,77000,12.99,2494,100,8,6,11.25156070083582,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,1048,44000,22.77,1498,98.59,5,8,10.691944912900398,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,2844,90000,17.3,1061,64,5,14,11.407564949312404,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,5387,25811,25.4,624,37.5,4,6,10.158556036634714,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1,5999,10000,17.57,1193,88.7,5,5,9.210340371976184,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,933,33000,17.8,1198,86.7,5,5,10.404262840448617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,5188,79000,22,1582,126.2,5,9,11.277203131449161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1717,169000,14.95,2489,93.7,7,6,12.037653993905213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1790,73500,13,1343,90,5,17,11.205040685200927,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,3754,87000,13.5,1799,130,5,13,11.37366339763672,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1780,25755,26.6,998,58.16,5,8,10.156384061999686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1671,18094,18.6,1197,85.8,5,5,9.803335670585687,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1,5564,62404,22.69,1995,190,5,5,11.04138465486714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,436,34267,22.74,796,47.3,5,5,10.441938070914238,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,1855,100000,22.69,1995,190,5,10,11.512925464970227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3481,25000,18.6,1197,81.83,5,6,10.126631103850338,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,2404,73000,25.17,799,53.3,5,5,11.198214720130528,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3625,38000,24.8,1396,88.7,5,9,10.545341438708524,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,3437,63181,15.3,1341,83,5,15,11.053758902024423,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3412,56344,17.6,1496,88.73,5,8,10.939231036425248,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,2276,45306,11.2,2993,241,4,8,10.72119475303148,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3205,65257,19.01,1461,108.45,5,5,11.086088599124372,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3188,47566,12.55,2982,168.5,7,6,10.769873499281642,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,5363,46811,16,2179,140,7,3,10.753873497022564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5110,28133,18.6,1197,81.86,5,6,10.244698543504514,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,4597,72672,19.81,1086,68.05,5,13,11.193711444905283,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,5339,1000,17.19,1197,81.86,5,2,6.907755278982138,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,2046,62000,15,1586,104.68,5,13,11.034889664027231,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
1,3135,34620,17.01,1591,121.3,5,8,10.4521868287302,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1,2278,55000,13.45,1086,62.1,5,11,10.915088464214607,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1,1133,32000,20.5,1248,91.72,5,6,10.373491181781864,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,4007,58581,19.4,1198,86.8,5,8,10.97816569090861,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,838,215000,14.02,2179,118.3,7,5,12.278393307109802,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4017,52000,16.09,1995,184,5,9,10.858998997563564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5163,89000,25.2,1248,74,5,7,11.396391648714275,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1740,55594,18.49,1493,100,7,3,10.92583056074651,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,3915,47000,14.8,1799,130.2,5,9,10.757902880692196,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,136,94385,19.7,796,46.3,5,11,11.455137441202837,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1,3195,60000,19.64,1461,108.45,5,6,11.002099841204238,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5423,36000,11.72,2199,194.3,7,5,10.491274217438248,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5331,13000,23,1498,98.96,5,3,9.472704636443671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1207,90000,12.99,2494,100.6,7,5,11.407564949312404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3391,45000,20.36,1197,78.9,5,8,10.714417768752456,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,908,38623,19.1,1197,85.8,5,8,10.561603232924144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,5844,52000,12.85,1396,99.6,5,13,10.858998997563564,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,5154,21701,23.1,998,67.04,5,7,9.985113621416073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,837,52625,24,1120,70,5,5,10.87094657098468,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1138,16900,14.69,2993,258,5,6,9.735068900911164,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4676,30000,17.11,1968,174.33,5,6,10.308952660644293,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5515,90000,10.5,2179,120,8,16,11.407564949312404,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,4758,89000,17,1497,118,5,12,11.396391648714275,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1294,55005,12.8,1343,90,5,12,10.915179369173536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1013,176000,10.5,2179,120,8,13,12.078239274020287,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,3191,48300,20,2143,107.3,5,6,10.785186839640666,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1783,37832,22.5,998,67,5,4,10.540910584323713,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3699,81000,16.4,1497,78,5,14,11.302204433654575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,359,70000,22.9,1248,74,5,8,11.156250521031497,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5884,28000,23.4,1248,74,5,7,10.23995978915734,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,2430,71600,20.36,1197,78.9,5,14,11.178850352948738,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1,4216,43053,18.9,998,67.1,5,6,10.67018719383904,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1526,99754,17.72,1968,108.49,5,9,11.510462434198745,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,3878,25948,16,2179,140,7,3,10.163849814332949,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1257,43000,16,2179,140,7,8,10.668955394675699,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,3035,53001,16.1,1298,88.2,5,12,10.878066060280789,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,2919,144000,20.54,1598,103.6,5,8,11.877568578558137,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5698,79985,17.8,1399,67,5,9,11.289594396075694,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,52,53000,17.8,1248,75,5,7,10.878047192534261,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,3082,77216,17.5,1896,106,5,9,11.254361968424758,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,4302,61449,17,1086,62,5,9,11.025962841468763,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,4960,38000,16.47,1198,73.9,5,8,10.545341438708524,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,3605,50000,22.74,796,47.3,5,6,10.819778284410283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1629,54898,16.1,1298,88.2,5,11,10.913232196961543,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1,1516,39927,12.55,2982,168.5,7,3,10.594808065754666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1505,26013,12.65,2993,255,5,2,10.16635169204527,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,5906,100000,11.4,2953,153.86,7,10,11.512925464970227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2131,45000,17,1497,118,5,8,10.714417768752456,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,3407,82739,16,2179,140,7,3,11.32344635388967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5928,37323,17.45,1493,100,7,3,10.527365037582602,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1,3824,105000,19.3,1248,73.9,5,11,11.561715629139659,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,443,50243,18.2,1086,93.7,5,9,10.824626512735104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2854,81000,12.05,2179,120,8,14,11.302204433654575,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1,1628,12000,16.1,796,37,4,17,9.392661928770137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1,4428,75000,19.1,1405,70,5,7,11.225243392518447,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1630,2500,15.29,1591,121.3,5,3,7.824046010856294,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,3661,39753,13,2143,201.1,5,5,10.590440588932744,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,996,93000,17,1086,62,5,13,11.440354772135393,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,1267,124000,23.03,1396,69,5,10,11.728036844587177,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2399,52000,16.1,1298,88.2,5,13,10.858998997563564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2446,25000,17.9,2143,170,5,4,10.126631103850338,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
